score,emotion,country,D
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
