score,emotion,country,D
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
4,Anxious,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
2,Angry,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
0,Sad,Italy,IT        
